date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:03:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:03:36%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=F7B4E98848C0A683D2E9292067901B6A	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexad74.html	(from https://chapterone.qodeinteractive.com/author/john-strass/?add-to-cart=419)
19:03:53	184464/184464	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:03:39%20GMT	https://chapterone.qodeinteractive.com/author/john-strass/?add-to-cart=2066	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/author/john-strass/index455b.html	(from https://chapterone.qodeinteractive.com/author/john-strass/?add-to-cart=419)
19:03:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:01%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=CECD6B7FC88605DF9D2647764B0C8EE4	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index17f0.html	(from https://chapterone.qodeinteractive.com/author/john-strass/?add-to-cart=2071)
19:03:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:03%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=B83070D1DAE44BE3A8A6D347967A2431	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index5b7f.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=B83070D1DAE44BE3A8A6D347967A2431)
19:03:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:04%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=9441FE3D35238907307F53DD807B35D5	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexd80f.html	(from https://chapterone.qodeinteractive.com/product/symphony-of-trilogy/?add-to-cart=945)
19:04:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:03:09%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=FC0B7455766E76B45762F868E8B384ED	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index3d56.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=FC0B7455766E76B45762F868E8B384ED)
19:04:21	199807/199807	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:04:06%20GMT	https://chapterone.qodeinteractive.com/product/symphony-of-trilogy/?add-to-cart=442	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/symphony-of-trilogy/index4489.html	(from https://chapterone.qodeinteractive.com/product/symphony-of-trilogy/?add-to-cart=945)
19:04:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:28%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=1A06B73D232D7F7AF5D2200459B6DF52	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexf5ce.html	(from https://chapterone.qodeinteractive.com/product/symphony-of-trilogy/?add-to-cart=943)
19:04:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:03:12%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=C3FCF36B0C7B8CE0747FB848E6F4B33F	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexc486.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=C3FCF36B0C7B8CE0747FB848E6F4B33F)
19:04:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:31%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=68AE97152BC3A76653CC1F2486792DE1	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexba2c.html	(from https://chapterone.qodeinteractive.com/author/jessica-johnson/?add-to-cart=2067)
19:04:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:33%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=BBEF515002B9A8416C57D8D3CAA1CA79	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexd9ad.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=BBEF515002B9A8416C57D8D3CAA1CA79)
19:04:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:34%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=D5B32E326916FEAFCA61DB8EC4B9403D	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index43cd.html	(from https://chapterone.qodeinteractive.com/cart/?remove_item=1f4fe6a4411edc2ff625888b4093e917&_wpnonce=306a2b3a2a)
19:04:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:36%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=95902B1FE73E936F1A89B724DF847C87	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index780c.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=95902B1FE73E936F1A89B724DF847C87)
19:04:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:37%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=EA39411BF523AC1220280760DC2D640A	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index86e4.html	(from https://chapterone.qodeinteractive.com/product/wellness-and-paradise/?add-to-cart=138)
19:04:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:38%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=D4153C3FCBEFD3F3149C2E5C9F1AE7AD	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index4954.html	(from https://chapterone.qodeinteractive.com/product/wellness-and-paradise/?add-to-cart=945)
19:04:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:03:16%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=B9CAE2DADD64615471987A8DE33A54AC	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index4f94.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=B9CAE2DADD64615471987A8DE33A54AC)
19:04:43	199247/199247	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:04:29%20GMT	https://chapterone.qodeinteractive.com/product/symphony-of-trilogy/?add-to-cart=419	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/symphony-of-trilogy/index263b.html	(from https://chapterone.qodeinteractive.com/product/symphony-of-trilogy/?add-to-cart=945)
19:04:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:50%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=1521B68099A03A0CDAC8CE3D5112F5F9	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexbe68.html	(from https://chapterone.qodeinteractive.com/author/jane-doe/?add-to-cart=2074)
19:04:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:40%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=9A02C3811286E0755B8536A0B75AC1A0	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index7c9e.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=9A02C3811286E0755B8536A0B75AC1A0)
19:04:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:30%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=5221AC3BDBBF574C6269FD39E98223FA	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index4230.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=5221AC3BDBBF574C6269FD39E98223FA)
19:04:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:51%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=C19CACB2CD65D312AF02996E0C7927C9	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index6581.html	(from https://chapterone.qodeinteractive.com/author/jane-doe/?add-to-cart=2069)
19:04:48	96706/96706	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2013:00:17%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/product-13.jpg	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/product-13.jpg	(from https://chapterone.qodeinteractive.com/author/jane-doe/?add-to-cart=2074)
19:04:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:55%20GMT	http://chapterone.qodeinteractive.com/?removed_item=1	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexaafe.html	(from https://chapterone.qodeinteractive.com/cart/?remove_item=4b86abe48d358ecf194c56c69108433e&_wpnonce=6eab426574)
19:05:03	184101/184101	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:04:52%20GMT	https://chapterone.qodeinteractive.com/author/jane-doe/?add-to-cart=1295	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/author/jane-doe/indexe944.html	(from https://chapterone.qodeinteractive.com/author/jane-doe/?add-to-cart=2074)
19:05:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:05:10%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=43BFD2EF1D18B048EF6A926B5C798399	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index9292.html	(from https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=947)
19:05:05	184271/184271	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:04:52%20GMT	https://chapterone.qodeinteractive.com/author/jane-doe/?add-to-cart=431	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/author/jane-doe/index086a.html	(from https://chapterone.qodeinteractive.com/author/jane-doe/?add-to-cart=2074)
19:05:07	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2010%20Nov%202023%2012:05:13%20GMT	https://chapterone.qodeinteractive.com/cart/?undo_item=4b86abe48d358ecf194c56c69108433e&_wpnonce=6eab426574	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/cart/indexa69f.html	(from https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=947)
19:05:27	199897/199897	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:05:14%20GMT	https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=2133	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/renaissance-history/index9f95.html	(from https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=947)
19:05:30	199796/199796	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:05:15%20GMT	https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=419	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/renaissance-history/index263b.html	(from https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=947)
19:05:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:05:37%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=B93633B6AB979E6F53E4040CA5433C35	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index511e.html	(from https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=943)
19:05:51	199182/199182	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:05:36%20GMT	https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=431	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/renaissance-history/index086a.html	(from https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=947)
19:05:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:05:58%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=C39C20827E8081C2A302B4F328C3AFBD	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index7ea1.html	(from https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=442)
19:05:54	200059/200059	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:05:39%20GMT	https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=2135	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/renaissance-history/indexf3ee.html	(from https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=943)
19:06:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:58%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=409B7110C32063170C25ED8B9BC2D490	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index15d7.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=409B7110C32063170C25ED8B9BC2D490)
19:06:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:06:17%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=737DD1CA11AFC5C428F4D1D33CE0EF16	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index8682.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=737DD1CA11AFC5C428F4D1D33CE0EF16)
19:06:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:06:18%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=0E0D9D1A9FFF07283D8B78D9C85548AF	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index0854.html	(from https://chapterone.qodeinteractive.com/author/james-hoffman/?add-to-cart=442)
19:06:13	199311/199311	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:06:03%20GMT	https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=1295	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/renaissance-history/indexe944.html	(from https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=442)
19:06:13	199730/199730	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:06:01%20GMT	https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=2141	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/renaissance-history/indexc2fb.html	(from https://chapterone.qodeinteractive.com/product/renaissance-history/?add-to-cart=442)
19:06:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:06:20%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=8B9252181D3476293EC946EFE755F11A	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexcf14.html	(from https://chapterone.qodeinteractive.com/author/james-hoffman/?add-to-cart=2064)
19:06:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:04:53%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=23BFF9E6D886ECFB6A367F8BAE629AC0	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index87a5.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=23BFF9E6D886ECFB6A367F8BAE629AC0)
19:06:28	184520/184520	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:06:20%20GMT	https://chapterone.qodeinteractive.com/author/james-hoffman/?add-to-cart=2070	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/author/james-hoffman/index2adf.html	(from https://chapterone.qodeinteractive.com/author/james-hoffman/?add-to-cart=442)
19:06:31	184713/184713	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:06:22%20GMT	https://chapterone.qodeinteractive.com/author/james-hoffman/?add-to-cart=138	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/author/james-hoffman/indexf225.html	(from https://chapterone.qodeinteractive.com/author/james-hoffman/?add-to-cart=442)
19:06:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:06:38%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=374D0A26F2634021CECAA85EA3935CAC	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexd501.html	(from https://chapterone.qodeinteractive.com/product/fantasy-storytelling/?add-to-cart=419)
19:06:34	184907/184907	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:06:22%20GMT	https://chapterone.qodeinteractive.com/author/james-hoffman/?add-to-cart=240	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/author/james-hoffman/index23d2.html	(from https://chapterone.qodeinteractive.com/author/james-hoffman/?add-to-cart=2064)
19:06:34	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2010%20Nov%202023%2012:06:41%20GMT	https://chapterone.qodeinteractive.com/cart/?undo_item=07cb5f86508f146774a2fac4373a8e50&_wpnonce=6eab426574	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/cart/index6269.html	(from https://chapterone.qodeinteractive.com/product/fantasy-storytelling/?add-to-cart=419)
19:06:58	200214/200214	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:06:43%20GMT	https://chapterone.qodeinteractive.com/product/fantasy-storytelling/?add-to-cart=945	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/fantasy-storytelling/indexd9e9.html	(from https://chapterone.qodeinteractive.com/product/fantasy-storytelling/?add-to-cart=419)
19:07:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:07:07%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=5AB07FBD63ACF5A37C8F972B2FF1D2F7	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index641a.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=5AB07FBD63ACF5A37C8F972B2FF1D2F7)
19:07:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:07:09%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=AED0D429E55CF6D044BE7DAFB595FA8B	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index3d93.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=AED0D429E55CF6D044BE7DAFB595FA8B)
19:07:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:07:10%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=9965C722A582727945C924F6E3CA8544	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index5f70.html	(from https://chapterone.qodeinteractive.com/product/easy-fast-cooking/?add-to-cart=943)
19:07:06	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2010%20Nov%202023%2012:07:12%20GMT	https://chapterone.qodeinteractive.com/cart/?undo_item=fb2e203234df6dee15934e448ee88971&_wpnonce=6eab426574	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/cart/index780b.html	(from https://chapterone.qodeinteractive.com/product/easy-fast-cooking/?add-to-cart=943)
19:07:27	199383/199383	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:07:14%20GMT	https://chapterone.qodeinteractive.com/product/easy-fast-cooking/?add-to-cart=138	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/easy-fast-cooking/indexf225.html	(from https://chapterone.qodeinteractive.com/product/easy-fast-cooking/?add-to-cart=943)
19:07:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:07:34%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=4F577300537279916A3F738C42D9C9A2	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexe739.html	(from https://chapterone.qodeinteractive.com/product/easy-fast-cooking/?add-to-cart=431)
19:07:30	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2010%20Nov%202023%2012:07:36%20GMT	https://chapterone.qodeinteractive.com/cart/?remove_item=66368270ffd51418ec58bd793f2d9b1b&_wpnonce=6eab426574	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/cart/index044a.html	(from https://chapterone.qodeinteractive.com/product/easy-fast-cooking/?add-to-cart=431)
19:07:50	197837/197837	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:07:39%20GMT	https://chapterone.qodeinteractive.com/product/easy-fast-cooking/?add-to-cart=419	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/easy-fast-cooking/index263b.html	(from https://chapterone.qodeinteractive.com/product/easy-fast-cooking/?add-to-cart=431)
19:07:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:06:43%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=52760AC34642978232AC9EFA2A9CDBDA	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexbeac.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=52760AC34642978232AC9EFA2A9CDBDA)
19:07:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:06:27%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=086C7D61765435FEC9E2D4A3B36FEE9A	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexafeb.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=086C7D61765435FEC9E2D4A3B36FEE9A)
19:07:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:08:01%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=2DDB295F86AB5B54681EFB475CA40DEC	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index75d2.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=2DDB295F86AB5B54681EFB475CA40DEC)
19:07:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:08:03%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=C31711F57521F08C2A43A7509807A474	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexad58.html	(from https://chapterone.qodeinteractive.com/product/amster-hamster-trip/?add-to-cart=945)
19:08:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:06:38%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=AE8412DF558E1240CADEEFAFE8EEC787	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index0e19.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=AE8412DF558E1240CADEEFAFE8EEC787)
19:08:14	197219/197219	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:08:00%20GMT	https://chapterone.qodeinteractive.com/product/easy-fast-cooking/?add-to-cart=442	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/easy-fast-cooking/index4489.html	(from https://chapterone.qodeinteractive.com/product/easy-fast-cooking/?add-to-cart=431)
19:08:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:08:22%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=3DFF847E5EE9505A22169000935C303C	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexc0bf.html	(from https://chapterone.qodeinteractive.com/product/amster-hamster-trip/?add-to-cart=138)
19:08:25	197668/197668	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:08:12%20GMT	https://chapterone.qodeinteractive.com/product/amster-hamster-trip/?add-to-cart=442	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/amster-hamster-trip/index4489.html	(from https://chapterone.qodeinteractive.com/product/amster-hamster-trip/?add-to-cart=945)
19:08:38	197552/197552	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:08:24%20GMT	https://chapterone.qodeinteractive.com/product/amster-hamster-trip/?add-to-cart=943	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/amster-hamster-trip/index11a2.html	(from https://chapterone.qodeinteractive.com/product/amster-hamster-trip/?add-to-cart=138)
19:08:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:08:46%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=3E1D09CD5B55BA244A212CF9048ED8CC	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index7c3f.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=3E1D09CD5B55BA244A212CF9048ED8CC)
19:08:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:08:48%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=64543A0DF7447F02FD4ED1156F504B1E	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexf06c.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=64543A0DF7447F02FD4ED1156F504B1E)
19:08:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:08:51%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=C2A76C317AFA9DD1E3DEFA7948698181	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexfd18.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=C2A76C317AFA9DD1E3DEFA7948698181)
19:08:45	197750/197750	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2012:08:34%20GMT	https://chapterone.qodeinteractive.com/product/amster-hamster-trip/?add-to-cart=419	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/product/amster-hamster-trip/index263b.html	(from https://chapterone.qodeinteractive.com/product/amster-hamster-trip/?add-to-cart=138)
19:09:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:08:02%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=02CB2A3E24DD56668C770D218BBEC99F	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexf110.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=02CB2A3E24DD56668C770D218BBEC99F)
19:09:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2012:09:20%20GMT	https://chapterone.qodeinteractive.com/?wordfence_lh=1%26hid=CC87EA7A2C0B5052079F574F6C634289	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index7100.html	(from http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=CC87EA7A2C0B5052079F574F6C634289)
